"INSEE_COM";"NOM_COM";"codgeo";"libgeo";"pct"
"71064";"Bruailles";"034";"BRESSE";100
"71065";"Buffières";"106";"MORVAN";100
"71066";"Burgy";"106";"MORVAN";100
"71067";"Burnand";"106";"MORVAN";100
"71068";"Burzy";"106";"MORVAN";100
"71069";"Bussières";"106";"MORVAN";100
"71070";"Buxy";"106";"MORVAN";100
"71071";"Céron";"106";"MORVAN";100
"71072";"Cersot";"106";"MORVAN";100
"71073";"Chagny";"106";"MORVAN";100
"71074";"Chaintré";"106";"MORVAN";100
"71075";"Chalmoux";"106";"MORVAN";100
"71076";"Chalon-sur-Saône";"106";"MORVAN";100
"71077";"Chambilly";"106";"MORVAN";100
"71078";"Chamilly";"106";"MORVAN";100
"71079";"Champagnat";"034";"BRESSE";100
"71080";"Champagny-sous-Uxelles";"106";"MORVAN";100
"71081";"Champforgeuil";"106";"MORVAN";100
"71082";"Champlecy";"106";"MORVAN";100
"71084";"Chânes";"106";"MORVAN";100
"71085";"Change";"106";"MORVAN";100
"71086";"Changy";"106";"MORVAN";100
"71087";"Chapaize";"106";"MORVAN";100
"71088";"La Chapelle-au-Mans";"106";"MORVAN";100
"71089";"La Chapelle-de-Bragny";"106";"MORVAN";100
"71090";"La Chapelle-de-Guinchay";"106";"MORVAN";100
"71091";"La Chapelle-du-Mont-de-France";"106";"MORVAN";100
"71092";"La Chapelle-Naude";"034";"BRESSE";100
"71093";"La Chapelle-Saint-Sauveur";"034";"BRESSE";100
"71094";"La Chapelle-sous-Brancion";"034";"BRESSE";100
"71095";"La Chapelle-sous-Dun";"106";"MORVAN";100
"71096";"La Chapelle-sous-Uchon";"106";"MORVAN";100
"71097";"La Chapelle-Thècle";"034";"BRESSE";100
"71098";"Charbonnat";"106";"MORVAN";100
"71099";"Charbonnières";"106";"MORVAN";100
"71100";"Chardonnay";"106";"MORVAN";100
"71101";"Charette-Varennes";"034";"BRESSE";100
"71102";"La Charmée";"106";"MORVAN";100
"71103";"Charmoy";"106";"MORVAN";100
"71104";"Charnay-lès-Chalon";"129";"PLAINE DE DIJON";100
"71105";"Charnay-lès-Mâcon";"106";"MORVAN";100
"71106";"Charolles";"106";"MORVAN";100
"71107";"Charrecey";"106";"MORVAN";100
"71108";"Chasselas";"106";"MORVAN";100
"71109";"Chassey-le-Camp";"106";"MORVAN";100
"71110";"Chassigny-sous-Dun";"106";"MORVAN";100
"71111";"Chassy";"106";"MORVAN";100
"71112";"Château";"106";"MORVAN";100
"71113";"Châteauneuf";"106";"MORVAN";100
"71115";"Châtel-Moron";"106";"MORVAN";100
"71116";"Châtenay";"106";"MORVAN";100
"71117";"Châtenoy-en-Bresse";"106";"MORVAN";100
"71118";"Châtenoy-le-Royal";"106";"MORVAN";100
"71119";"Chaudenay";"106";"MORVAN";100
"71120";"Chauffailles";"106";"MORVAN";100
"71121";"La Chaux";"034";"BRESSE";100
"71122";"Cheilly-lès-Maranges";"106";"MORVAN";100
"71123";"Chenay-le-Châtel";"106";"MORVAN";100
"71124";"Chenôves";"106";"MORVAN";100
"71125";"Chérizet";"106";"MORVAN";100
"71126";"Chevagny-les-Chevrières";"106";"MORVAN";100
"71127";"Chevagny-sur-Guye";"106";"MORVAN";100
"71128";"Chiddes";"106";"MORVAN";100
"71129";"Chissey-en-Morvan";"106";"MORVAN";100
"71130";"Chissey-lès-Mâcon";"106";"MORVAN";100
"71131";"Ciel";"129";"PLAINE DE DIJON";100
"71132";"Ciry-le-Noble";"106";"MORVAN";100
"71133";"La Clayette";"106";"MORVAN";100
"71134";"Clermain";"106";"MORVAN";100
"71135";"Clessé";"106";"MORVAN";100
"71136";"Clessy";"106";"MORVAN";100
"71137";"Cluny";"106";"MORVAN";100
"71139";"Collonge-en-Charollais";"106";"MORVAN";100
"71140";"Collonge-la-Madeleine";"106";"MORVAN";100
"71141";"Colombier-en-Brionnais";"106";"MORVAN";100
"71142";"La Comelle";"106";"MORVAN";100
"71143";"Condal";"034";"BRESSE";100
"71144";"Cordesse";"106";"MORVAN";100
"71145";"Cormatin";"106";"MORVAN";100
"71146";"Cortambert";"106";"MORVAN";100
"71147";"Cortevaix";"106";"MORVAN";100
"71148";"Coublanc";"106";"MORVAN";100
"71149";"Couches";"106";"MORVAN";100
"71150";"Crêches-sur-Saône";"106";"MORVAN";100
"71151";"Créot";"106";"MORVAN";100
"71152";"Cressy-sur-Somme";"106";"MORVAN";100
"71153";"Le Creusot";"106";"MORVAN";100
"71154";"Crissey";"106";"MORVAN";100
"71155";"Cronat";"106";"MORVAN";100
"71156";"Cruzille";"106";"MORVAN";100
"71157";"Cuiseaux";"034";"BRESSE";100
"71158";"Cuisery";"034";"BRESSE";100
"71159";"Culles-les-Roches";"106";"MORVAN";100
"71160";"Curbigny";"106";"MORVAN";100
"71161";"Curdin";"106";"MORVAN";100
"71162";"Curgy";"106";"MORVAN";100
"71163";"Curtil-sous-Buffières";"106";"MORVAN";100
"71164";"Curtil-sous-Burnand";"106";"MORVAN";100
"71165";"Cussy-en-Morvan";"106";"MORVAN";100
"71166";"Cuzy";"106";"MORVAN";100
"71167";"Damerey";"034";"BRESSE";100
"71168";"Dampierre-en-Bresse";"034";"BRESSE";100
"71169";"Davayé";"106";"MORVAN";100
"71170";"Demigny";"106";"MORVAN";100
"71171";"Dennevy";"106";"MORVAN";100
"71172";"Dettey";"106";"MORVAN";100
"71173";"Devrouze";"034";"BRESSE";100
"71174";"Dezize-lès-Maranges";"106";"MORVAN";100
"71175";"Diconne";"034";"BRESSE";100
"71176";"Digoin";"106";"MORVAN";100
"71177";"Dommartin-lès-Cuiseaux";"034";"BRESSE";100
"71178";"Dompierre-les-Ormes";"106";"MORVAN";100
"71179";"Dompierre-sous-Sanvignes";"106";"MORVAN";100
"71181";"Donzy-le-Pertuis";"106";"MORVAN";100
"71182";"Dracy-le-Fort";"106";"MORVAN";100
"71183";"Dracy-lès-Couches";"106";"MORVAN";100
"71184";"Dracy-Saint-Loup";"106";"MORVAN";100
"71185";"Dyo";"106";"MORVAN";100
"71186";"Écuelles";"129";"PLAINE DE DIJON";100
"71187";"Écuisses";"106";"MORVAN";100
"71188";"Épertully";"106";"MORVAN";100
"71189";"Épervans";"106";"MORVAN";100
"71190";"Épinac";"106";"MORVAN";100
"71191";"Essertenne";"106";"MORVAN";100
"71192";"Étang-sur-Arroux";"106";"MORVAN";100
"71193";"Étrigny";"106";"MORVAN";100
"71194";"Farges-lès-Chalon";"106";"MORVAN";100
"71195";"Farges-lès-Mâcon";"034";"BRESSE";100
"71196";"Le Fay";"034";"BRESSE";100
"71198";"Flacey-en-Bresse";"034";"BRESSE";100
"71199";"Flagy";"106";"MORVAN";100
"71200";"Fleury-la-Montagne";"106";"MORVAN";100
"71201";"Fley";"106";"MORVAN";100
"71202";"Fontaines";"106";"MORVAN";100
"71203";"Fontenay";"106";"MORVAN";100
"71204";"Fragnes-La Loyère";"106";"MORVAN";100
"71205";"Frangy-en-Bresse";"034";"BRESSE";100
"71206";"La Frette";"034";"BRESSE";100
"71207";"Fretterans";"034";"BRESSE";100
"71208";"Frontenard";"034";"BRESSE";100
"71209";"Frontenaud";"034";"BRESSE";100
"71210";"Fuissé";"106";"MORVAN";100
"71212";"Génelard";"106";"MORVAN";100
"71213";"La Genête";"034";"BRESSE";100
"71214";"Genouilly";"106";"MORVAN";100
"71215";"Gergy";"129";"PLAINE DE DIJON";100
"71216";"Germagny";"106";"MORVAN";100
"71217";"Germolles-sur-Grosne";"106";"MORVAN";100
"71218";"Gibles";"106";"MORVAN";100
"71219";"Gigny-sur-Saône";"106";"MORVAN";100
"71220";"Gilly-sur-Loire";"106";"MORVAN";100
"71221";"Givry";"106";"MORVAN";100
"71222";"Gourdon";"106";"MORVAN";100
"71223";"La Grande-Verrière";"106";"MORVAN";100
"71224";"Grandvaux";"106";"MORVAN";100
"71225";"Granges";"106";"MORVAN";100
"71226";"Grevilly";"106";"MORVAN";100
"71227";"Grury";"106";"MORVAN";100
"71228";"Guerfand";"034";"BRESSE";100
"71229";"Les Guerreaux";"106";"MORVAN";100
"71230";"Gueugnon";"106";"MORVAN";100
"71231";"La Guiche";"106";"MORVAN";100
"71232";"Hautefond";"106";"MORVAN";100
"71233";"L'Hôpital-le-Mercier";"106";"MORVAN";100
"71234";"Huilly-sur-Seille";"034";"BRESSE";100
"71235";"Hurigny";"106";"MORVAN";100
"71236";"Igé";"106";"MORVAN";100
"71237";"Igornay";"106";"MORVAN";100
"71238";"Iguerande";"106";"MORVAN";100
"71239";"Issy-l'Évêque";"106";"MORVAN";100
"71240";"Jalogny";"106";"MORVAN";100
"71241";"Jambles";"106";"MORVAN";100
"71242";"Joncy";"106";"MORVAN";100
"71243";"Joudes";"034";"BRESSE";100
"71244";"Jouvençon";"034";"BRESSE";100
"71245";"Jugy";"106";"MORVAN";100
"71246";"Juif";"034";"BRESSE";100
"71247";"Jully-lès-Buxy";"106";"MORVAN";100
"71248";"Lacrost";"034";"BRESSE";100
"71249";"Laives";"106";"MORVAN";100
"71250";"Laizé";"106";"MORVAN";100
"71251";"Laizy";"106";"MORVAN";100
"71252";"Lalheue";"106";"MORVAN";100
"71253";"Lans";"106";"MORVAN";100
"71254";"Lays-sur-le-Doubs";"034";"BRESSE";100
"71255";"Lesme";"106";"MORVAN";100
"71256";"Lessard-en-Bresse";"034";"BRESSE";100
"71257";"Lessard-le-National";"106";"MORVAN";100
"71258";"Leynes";"106";"MORVAN";100
"71259";"Ligny-en-Brionnais";"106";"MORVAN";100
"71261";"Loisy";"034";"BRESSE";100
"71262";"Longepierre";"129";"PLAINE DE DIJON";100
"71263";"Louhans";"034";"BRESSE";100
"71264";"Lournand";"106";"MORVAN";100
"71266";"Lucenay-l'Évêque";"106";"MORVAN";100
"71267";"Lugny";"106";"MORVAN";100
"71268";"Lugny-lès-Charolles";"106";"MORVAN";100
"71269";"Lux";"106";"MORVAN";100
"71270";"Mâcon";"106";"MORVAN";100
"71271";"Mailly";"106";"MORVAN";100
"71272";"Malay";"106";"MORVAN";100
"71273";"Maltat";"106";"MORVAN";100
"71274";"Mancey";"106";"MORVAN";100
"71275";"Marcigny";"106";"MORVAN";100
"71276";"Marcilly-la-Gueurce";"106";"MORVAN";100
"71277";"Marcilly-lès-Buxy";"106";"MORVAN";100
"71278";"Marigny";"106";"MORVAN";100
"71279";"Le Rousset-Marizy";"106";"MORVAN";100
"71280";"Marly-sous-Issy";"106";"MORVAN";100
"71281";"Marly-sur-Arroux";"106";"MORVAN";100
"71282";"Marmagne";"106";"MORVAN";100
"71283";"Marnay";"106";"MORVAN";100
"71284";"Martailly-lès-Brancion";"034";"BRESSE";100
"71285";"Martigny-le-Comte";"106";"MORVAN";100
"71286";"Mary";"106";"MORVAN";100
"71287";"Massilly";"106";"MORVAN";100
"71289";"Matour";"106";"MORVAN";100
"71290";"Mazille";"106";"MORVAN";100
"71291";"Melay";"106";"MORVAN";100
"71292";"Mellecey";"106";"MORVAN";100
"71293";"Ménetreuil";"034";"BRESSE";100
"71294";"Mercurey";"106";"MORVAN";100
"71295";"Mervans";"034";"BRESSE";100
"71296";"Messey-sur-Grosne";"106";"MORVAN";100
"71297";"Mesvres";"106";"MORVAN";100
"71299";"Milly-Lamartine";"106";"MORVAN";100
"71300";"Le Miroir";"034";"BRESSE";100
"71301";"Mont";"106";"MORVAN";100
"71302";"Montagny-lès-Buxy";"106";"MORVAN";100
"71303";"Montagny-près-Louhans";"034";"BRESSE";100
"71304";"Montagny-sur-Grosne";"106";"MORVAN";100
"71305";"Montbellet";"106";"MORVAN";100
"71306";"Montceau-les-Mines";"106";"MORVAN";100
"71307";"Montceaux-l'Étoile";"106";"MORVAN";100
"71308";"Montceaux-Ragny";"106";"MORVAN";100
"71309";"Montcenis";"106";"MORVAN";100
"71310";"Montchanin";"106";"MORVAN";100
"71311";"Montcony";"034";"BRESSE";100
"71312";"Montcoy";"034";"BRESSE";100
"71313";"Monthelon";"106";"MORVAN";100
"71314";"Montjay";"034";"BRESSE";100
"71315";"Mont-lès-Seurre";"129";"PLAINE DE DIJON";100
"71316";"Montmelard";"106";"MORVAN";100
"71317";"Montmort";"106";"MORVAN";100
"71318";"Montpont-en-Bresse";"034";"BRESSE";100
"71319";"Montret";"034";"BRESSE";100
"71320";"Mont-Saint-Vincent";"106";"MORVAN";100
"71321";"Morey";"106";"MORVAN";100
"71322";"Morlet";"106";"MORVAN";100
"71323";"Mornay";"106";"MORVAN";100
"71324";"Moroges";"106";"MORVAN";100
"71325";"La Motte-Saint-Jean";"106";"MORVAN";100
"71326";"Mouthier-en-Bresse";"034";"BRESSE";100
"71327";"Mussy-sous-Dun";"106";"MORVAN";100
"71328";"Nanton";"106";"MORVAN";100
"71329";"Navilly";"129";"PLAINE DE DIJON";100
"71330";"Neuvy-Grandchamp";"106";"MORVAN";100
"71331";"Nochize";"106";"MORVAN";100
"71332";"Ormes";"034";"BRESSE";100
"71333";"Oslon";"106";"MORVAN";100
"71334";"Oudry";"106";"MORVAN";100
"71335";"Ouroux-sous-le-Bois-Sainte-Marie";"106";"MORVAN";100
"71336";"Ouroux-sur-Saône";"034";"BRESSE";100
"71337";"Oyé";"106";"MORVAN";100
"71338";"Ozenay";"034";"BRESSE";100
"71339";"Ozolles";"106";"MORVAN";100
"71340";"Palinges";"106";"MORVAN";100
"71341";"Palleau";"129";"PLAINE DE DIJON";100
"71342";"Paray-le-Monial";"106";"MORVAN";100
"71343";"Paris-l'Hôpital";"106";"MORVAN";100
"71344";"Passy";"106";"MORVAN";100
"71345";"Péronne";"106";"MORVAN";100
"71346";"Perrecy-les-Forges";"106";"MORVAN";100
"71347";"Perreuil";"106";"MORVAN";100
"71348";"Perrigny-sur-Loire";"106";"MORVAN";100
"71349";"La Petite-Verrière";"106";"MORVAN";100
"71350";"Pierreclos";"106";"MORVAN";100
"71351";"Pierre-de-Bresse";"034";"BRESSE";100
"71352";"Le Planois";"034";"BRESSE";100
"71353";"Plottes";"034";"BRESSE";100
"71354";"Poisson";"106";"MORVAN";100
"71355";"Pontoux";"129";"PLAINE DE DIJON";100
"71356";"Pouilloux";"106";"MORVAN";100
"71357";"Pourlans";"034";"BRESSE";100
"71358";"Pressy-sous-Dondin";"106";"MORVAN";100
"71359";"Préty";"034";"BRESSE";100
"71360";"Prissé";"106";"MORVAN";100
"71361";"Prizy";"106";"MORVAN";100
"71362";"Pruzilly";"106";"MORVAN";100
"71363";"Le Puley";"106";"MORVAN";100
"71364";"La Racineuse";"034";"BRESSE";100
"71365";"Rancy";"034";"BRESSE";100
"71366";"Ratenelle";"034";"BRESSE";100
"71367";"Ratte";"034";"BRESSE";100
"71368";"Reclesne";"106";"MORVAN";100
"71369";"Remigny";"106";"MORVAN";100
"71370";"Rigny-sur-Arroux";"106";"MORVAN";100
"71371";"La Roche-Vineuse";"106";"MORVAN";100
"71372";"Romanèche-Thorins";"106";"MORVAN";100
"71373";"Romenay";"034";"BRESSE";100
"71374";"Rosey";"106";"MORVAN";100
"71376";"Roussillon-en-Morvan";"106";"MORVAN";100
"71377";"Royer";"034";"BRESSE";100
"71378";"Rully";"106";"MORVAN";100
"71379";"Sagy";"034";"BRESSE";100
"71380";"Saillenard";"034";"BRESSE";100
"71381";"Sailly";"106";"MORVAN";100
"71382";"Saint-Agnan";"106";"MORVAN";100
"71383";"Saint-Albain";"106";"MORVAN";100
"71384";"Saint-Ambreuil";"106";"MORVAN";100
"71385";"Saint-Amour-Bellevue";"106";"MORVAN";100
"71386";"Saint-André-en-Bresse";"034";"BRESSE";100
"71387";"Saint-André-le-Désert";"106";"MORVAN";100
"71388";"Saint-Aubin-en-Charollais";"106";"MORVAN";100
"71389";"Saint-Aubin-sur-Loire";"106";"MORVAN";100
"71390";"Saint-Berain-sous-Sanvignes";"106";"MORVAN";100
"71391";"Saint-Bérain-sur-Dheune";"106";"MORVAN";100
"71392";"Saint-Boil";"106";"MORVAN";100
"71393";"Saint-Bonnet-de-Cray";"106";"MORVAN";100
"71394";"Saint-Bonnet-de-Joux";"106";"MORVAN";100
"71395";"Saint-Bonnet-de-Vieille-Vigne";"106";"MORVAN";100
"71396";"Saint-Bonnet-en-Bresse";"034";"BRESSE";100
"71397";"Sainte-Cécile";"106";"MORVAN";100
"71398";"Saint-Christophe-en-Bresse";"034";"BRESSE";100
"71399";"Saint-Christophe-en-Brionnais";"106";"MORVAN";100
"71400";"Saint-Clément-sur-Guye";"106";"MORVAN";100
"71401";"Sainte-Croix";"034";"BRESSE";100
"71402";"Saint-Cyr";"106";"MORVAN";100
"71403";"Saint-Denis-de-Vaux";"106";"MORVAN";100
"71404";"Saint-Désert";"106";"MORVAN";100
"71405";"Saint-Didier-en-Bresse";"034";"BRESSE";100
"71406";"Saint-Didier-en-Brionnais";"106";"MORVAN";100
"71407";"Saint-Didier-sur-Arroux";"106";"MORVAN";100
"71408";"Saint-Edmond";"106";"MORVAN";100
"71409";"Saint-Émiland";"106";"MORVAN";100
"71410";"Saint-Étienne-en-Bresse";"034";"BRESSE";100
"71411";"Saint-Eugène";"106";"MORVAN";100
"71412";"Saint-Eusèbe";"106";"MORVAN";100
"71413";"Saint-Firmin";"106";"MORVAN";100
"71414";"Saint-Forgeot";"106";"MORVAN";100
"71415";"Sainte-Foy";"106";"MORVAN";100
"71416";"Saint-Gengoux-de-Scissé";"106";"MORVAN";100
"71417";"Saint-Gengoux-le-National";"106";"MORVAN";100
"71419";"Saint-Germain-du-Bois";"034";"BRESSE";100
"71420";"Saint-Germain-du-Plain";"034";"BRESSE";100
"71421";"Saint-Germain-en-Brionnais";"106";"MORVAN";100
"71422";"Saint-Germain-lès-Buxy";"106";"MORVAN";100
"71423";"Saint-Gervais-en-Vallière";"129";"PLAINE DE DIJON";100
"71424";"Saint-Gervais-sur-Couches";"106";"MORVAN";100
"71425";"Saint-Gilles";"106";"MORVAN";100
"71426";"Sainte-Hélène";"106";"MORVAN";100
"71427";"Saint-Huruge";"106";"MORVAN";100
"71428";"Saint-Igny-de-Roche";"106";"MORVAN";100
"71430";"Saint-Jean-de-Vaux";"106";"MORVAN";100
"71431";"Saint-Jean-de-Trézy";"106";"MORVAN";100
"71433";"Saint-Julien-de-Civry";"106";"MORVAN";100
"71434";"Saint-Julien-de-Jonzy";"106";"MORVAN";100
"71435";"Saint-Julien-sur-Dheune";"106";"MORVAN";100
"71436";"Saint-Laurent-d'Andenay";"106";"MORVAN";100
"71437";"Saint-Laurent-en-Brionnais";"106";"MORVAN";100
"71438";"Saint-Léger-du-Bois";"106";"MORVAN";100
"71439";"Saint-Léger-lès-Paray";"106";"MORVAN";100
"71440";"Saint-Léger-sous-Beuvray";"106";"MORVAN";100
"71441";"Saint-Léger-sous-la-Bussière";"106";"MORVAN";100
"71442";"Saint-Léger-sur-Dheune";"106";"MORVAN";100
"71443";"Saint-Loup-Géanges";"129";"PLAINE DE DIJON";100
"71444";"Saint-Loup-de-Varennes";"106";"MORVAN";100
"71445";"Saint-Marcel";"106";"MORVAN";100
"71446";"Saint-Marcelin-de-Cray";"106";"MORVAN";100
"71447";"Saint-Mard-de-Vaux";"106";"MORVAN";100
"71448";"Saint-Martin-Belle-Roche";"106";"MORVAN";100
"71449";"Saint-Martin-d'Auxy";"106";"MORVAN";100
"71450";"Saint-Martin-de-Commune";"106";"MORVAN";100
"71451";"Saint-Martin-de-Lixy";"106";"MORVAN";100
"71452";"Saint-Martin-de-Salencey";"106";"MORVAN";100
"71453";"Saint-Martin-du-Lac";"106";"MORVAN";100
"71454";"Saint-Martin-du-Mont";"034";"BRESSE";100
"71455";"Saint-Martin-du-Tartre";"106";"MORVAN";100
"71456";"Saint-Martin-en-Bresse";"034";"BRESSE";100
"71457";"Saint-Martin-en-Gâtinois";"129";"PLAINE DE DIJON";100
"71458";"Saint-Martin-la-Patrouille";"106";"MORVAN";100
"71459";"Saint-Martin-sous-Montaigu";"106";"MORVAN";100
"71460";"Saint-Maurice-de-Satonnay";"106";"MORVAN";100
"71461";"Saint-Maurice-des-Champs";"106";"MORVAN";100
"71462";"Saint-Maurice-en-Rivière";"034";"BRESSE";100
"71463";"Saint-Maurice-lès-Châteauneuf";"106";"MORVAN";100
"71464";"Saint-Maurice-lès-Couches";"106";"MORVAN";100
"71465";"Saint-Micaud";"106";"MORVAN";100
"71466";"Saint-Nizier-sur-Arroux";"106";"MORVAN";100
"71468";"Saint-Pierre-de-Varennes";"106";"MORVAN";100
"71469";"Saint-Pierre-le-Vieux";"106";"MORVAN";100
"71470";"Saint-Point";"106";"MORVAN";100
"71471";"Saint-Privé";"106";"MORVAN";100
"71472";"Saint-Prix";"106";"MORVAN";100
"71473";"Saint-Racho";"106";"MORVAN";100
"71474";"Sainte-Radegonde";"106";"MORVAN";100
"71475";"Saint-Rémy";"106";"MORVAN";100
"71477";"Saint-Romain-sous-Gourdon";"106";"MORVAN";100
"71478";"Saint-Romain-sous-Versigny";"106";"MORVAN";100
"71479";"Saint-Sernin-du-Bois";"106";"MORVAN";100
"71480";"Saint-Sernin-du-Plain";"106";"MORVAN";100
"71481";"Saint-Symphorien-d'Ancelles";"106";"MORVAN";100
"71482";"Saint-Symphorien-de-Marmagne";"106";"MORVAN";100
"71483";"Saint-Symphorien-des-Bois";"106";"MORVAN";100
"71484";"Saint-Usuge";"034";"BRESSE";100
"71485";"Saint-Vallerin";"106";"MORVAN";100
"71486";"Saint-Vallier";"106";"MORVAN";100
"71487";"Saint-Vérand";"106";"MORVAN";100
"71488";"Saint-Vincent-des-Prés";"106";"MORVAN";100
"71489";"Saint-Vincent-en-Bresse";"034";"BRESSE";100
"71490";"Saint-Vincent-Bragny";"106";"MORVAN";100
"71491";"Saint-Yan";"106";"MORVAN";100
"71492";"Saint-Ythaire";"106";"MORVAN";100
"71493";"Saisy";"106";"MORVAN";100
"71494";"La Salle";"106";"MORVAN";100
"71495";"Salornay-sur-Guye";"106";"MORVAN";100
"71496";"Sampigny-lès-Maranges";"106";"MORVAN";100
"71497";"Sancé";"106";"MORVAN";100
"71498";"Santilly";"106";"MORVAN";100
"71499";"Sanvignes-les-Mines";"106";"MORVAN";100
"71500";"Sarry";"106";"MORVAN";100
"71501";"Sassangy";"106";"MORVAN";100
"71502";"Sassenay";"106";"MORVAN";100
"71503";"Saules";"106";"MORVAN";100
"71504";"Saunières";"129";"PLAINE DE DIJON";100
"71505";"Savianges";"106";"MORVAN";100
"71506";"Savigny-en-Revermont";"034";"BRESSE";100
"71507";"Savigny-sur-Grosne";"106";"MORVAN";100
"71508";"Savigny-sur-Seille";"034";"BRESSE";100
"71509";"La Celle-en-Morvan";"106";"MORVAN";100
"71510";"Semur-en-Brionnais";"106";"MORVAN";100
"71512";"Sennecey-le-Grand";"106";"MORVAN";100
"71513";"Senozan";"106";"MORVAN";100
"71514";"Sens-sur-Seille";"034";"BRESSE";100
"71515";"Sercy";"106";"MORVAN";100
"71516";"Serley";"034";"BRESSE";100
"71517";"Sermesse";"129";"PLAINE DE DIJON";100
"71518";"Serrières";"106";"MORVAN";100
"71519";"Serrigny-en-Bresse";"034";"BRESSE";100
"71520";"Sevrey";"106";"MORVAN";100
"71521";"Sigy-le-Châtel";"106";"MORVAN";100
"71522";"Simandre";"034";"BRESSE";100
"71523";"Simard";"034";"BRESSE";100
"71524";"Sivignon";"106";"MORVAN";100
"71525";"Sologny";"106";"MORVAN";100
"71526";"Solutré-Pouilly";"106";"MORVAN";100
"71527";"Sommant";"106";"MORVAN";100
"71528";"Sornay";"034";"BRESSE";100
"71529";"Suin";"106";"MORVAN";100
"71530";"Sully";"106";"MORVAN";100
"71531";"La Tagnière";"106";"MORVAN";100
"71532";"Taizé";"106";"MORVAN";100
"71533";"Tancon";"106";"MORVAN";100
"71534";"Le Tartre";"034";"BRESSE";100
"71535";"Tavernay";"106";"MORVAN";100
"71537";"Thil-sur-Arroux";"106";"MORVAN";100
"71538";"Thurey";"034";"BRESSE";100
"71539";"Tintry";"106";"MORVAN";100
"71540";"Torcy";"106";"MORVAN";100
"71541";"Torpes";"034";"BRESSE";100
"71542";"Toulon-sur-Arroux";"106";"MORVAN";100
"71543";"Tournus";"034";"BRESSE";100
"71544";"Toutenant";"129";"PLAINE DE DIJON";100
"71545";"Tramayes";"106";"MORVAN";100
"71546";"Trambly";"106";"MORVAN";100
"71547";"Trivy";"106";"MORVAN";100
"71548";"Tronchy";"034";"BRESSE";100
"71549";"La Truchère";"034";"BRESSE";100
"71550";"Uchizy";"034";"BRESSE";100
"71551";"Uchon";"106";"MORVAN";100
"71552";"Uxeau";"106";"MORVAN";100
"71553";"Vareilles";"106";"MORVAN";100
"71554";"Varenne-l'Arconce";"106";"MORVAN";100
"71555";"Varennes-le-Grand";"106";"MORVAN";100
"71556";"Varennes-lès-Mâcon";"106";"MORVAN";100
"71557";"Varenne-Saint-Germain";"106";"MORVAN";100
"71558";"Varennes-Saint-Sauveur";"034";"BRESSE";100
"71559";"Varennes-sous-Dun";"106";"MORVAN";100
"71561";"Vauban";"106";"MORVAN";100
"71562";"Vaudebarrier";"106";"MORVAN";100
"71563";"Vaux-en-Pré";"106";"MORVAN";100
"71564";"Vendenesse-lès-Charolles";"106";"MORVAN";100
"71565";"Vendenesse-sur-Arroux";"106";"MORVAN";100
"71566";"Verdun-sur-le-Doubs";"129";"PLAINE DE DIJON";100
"71567";"Vergisson";"106";"MORVAN";100
"71568";"Vérissey";"034";"BRESSE";100
"71570";"Verjux";"129";"PLAINE DE DIJON";100
"71571";"Verosvres";"106";"MORVAN";100
"71572";"Vers";"106";"MORVAN";100
"71573";"Versaugues";"106";"MORVAN";100
"71574";"Verzé";"106";"MORVAN";100
"71576";"Le Villars";"034";"BRESSE";100
"71577";"Villegaudin";"034";"BRESSE";100
"71578";"Clux-Villeneuve";"129";"PLAINE DE DIJON";100
"71579";"Villeneuve-en-Montagne";"106";"MORVAN";100
"71580";"Vincelles";"034";"BRESSE";100
"71581";"Vindecy";"106";"MORVAN";100
"71582";"La Vineuse sur Fregande";"106";"MORVAN";100
"71583";"Vinzelles";"106";"MORVAN";100
"71584";"Viré";"106";"MORVAN";100
"71585";"Virey-le-Grand";"106";"MORVAN";100
"71586";"Viry";"106";"MORVAN";100
"71588";"Vitry-en-Charollais";"106";"MORVAN";100
"71589";"Vitry-sur-Loire";"106";"MORVAN";100
"71590";"Volesvres";"106";"MORVAN";100
"71591";"Fleurville";"106";"MORVAN";100
"72001";"Aigné";"186";"VALLEE DE LA SARTHE";100
"72002";"Aillières-Beauvoir";"026";"BOCAGE DU PERCHE";100
"72003";"Allonnes";"186";"VALLEE DE LA SARTHE";100
"72004";"Amné";"017";"BASSIN DE LOUE";100
"72005";"Ancinnes";"130";"PLAINE DE FALAISE ALENCON";100
"72006";"Arçonnay";"130";"PLAINE DE FALAISE ALENCON";100
"72007";"Ardenay-sur-Mérize";"186";"VALLEE DE LA SARTHE";100
"72008";"Arnage";"186";"VALLEE DE LA SARTHE";100
"72009";"Arthezé";"028";"BOISCHAUT NORD-GATINE TOURANGELLE";100
"72010";"Asnières-sur-Vègre";"017";"BASSIN DE LOUE";100
"72011";"Assé-le-Boisne";"130";"PLAINE DE FALAISE ALENCON";100
"72012";"Assé-le-Riboul";"130";"PLAINE DE FALAISE ALENCON";100
"72013";"Aubigné-Racan";"186";"VALLEE DE LA SARTHE";100
"72015";"Les Aulneaux";"026";"BOCAGE DU PERCHE";100
"72016";"Auvers-le-Hamon";"017";"BASSIN DE LOUE";100
"72017";"Auvers-sous-Montfaucon";"017";"BASSIN DE LOUE";100
"72018";"Avesnes-en-Saosnois";"130";"PLAINE DE FALAISE ALENCON";100
"72019";"Avessé";"017";"BASSIN DE LOUE";100
"72020";"Avezé";"120";"PERCHE";100
